,STRUCTURE_NUMBER_008,Rating_2011,Rating_2012,Rating_2013,Rating_2014,Rating_2015,Rating_2016,Rating_2017,Rating_2018,Rating_2019,Rating_2020
7172,720608,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7173,720609,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7174,720610,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7175,720613,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7176,720614,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7177,720615,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7178,720616,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7179,720617,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7180,720618,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7181,720619,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7182,720620,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7183,720627,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7184,720628,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7185,720629,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7186,720630,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7187,720631,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
7188,720632,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7189,720633,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7190,720634,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7191,720635,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7192,720636,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7193,720637,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7194,720638,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7195,720639,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7197,720641,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7198,720642,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7199,720644,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0
7200,720660,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7201,720661,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7202,720662,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7203,720663,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7204,720664,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7205,720668,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7206,720669,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0
7207,720670,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7208,720674,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7209,720675,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7210,720677,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7211,720678,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7212,720679,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7213,720680,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7214,720681,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7215,720682,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7216,720683,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7217,720684,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7218,720685,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7219,720686,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7220,720687,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7221,720688,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7222,720689,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7223,720690,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0
7224,720691,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7225,720692,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7226,720693,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7227,720694,9.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7228,720695,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7229,720696,9.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7230,720697,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0
7231,720698,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0
7232,720700,9.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0
7233,720701,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7234,720702,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0
7235,720703,9.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0
7236,720704,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7237,720705,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7238,720706,9.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7239,720707,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7240,720708,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7241,720709,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7242,720710,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7243,720721,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0
7244,720722,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7245,720729,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7246,720730,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0
7247,720735,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
7248,720736,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7249,720737,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7250,720738,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7251,720743,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7252,720744,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7253,720745,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7254,720746,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7255,720747,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7256,720748,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7257,720750,8.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
7258,720755,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7259,720761,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
7260,720762,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7262,720772,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7263,720910,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7264,720920,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
7265,720933,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0
7266,720934,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7267,720940,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7268,720941,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7269,724001,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7270,724007,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0
7271,724011,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7273,724029,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7275,724039,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
7277,724043,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7279,724050,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7280,724054,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7281,724055,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7282,724065,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7283,724066,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0
7284,724073,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0
7285,724074,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7287,724078,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7289,724081,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7290,724085,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7291,724088,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0
7292,724095,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0
7293,724115,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7294,724116,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7296,724118,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0
7297,724126,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7298,724129,6.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0
7299,724130,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7300,724131,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7301,724132,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7302,724147,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
7303,724148,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7304,724150,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0
7305,724151,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7306,724153,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7307,724159,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7308,724165,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7310,724172,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7311,724175,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7314,724185,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7315,724190,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7316,724203,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7317,724204,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7318,724205,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7319,724206,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7320,724207,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7321,724210,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
7322,724212,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
7323,724213,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7325,724219,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0
7326,724220,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0
7327,724222,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7328,724236,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0
7329,724237,6.0,6.0,6.0,6.0,6.0,6.0,3.0,4.0,4.0,4.0
7330,724238,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0
7331,724252,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7332,724253,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7333,724258,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7334,724264,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7335,724268,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7336,724274,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7337,724275,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7338,724276,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0
7339,724277,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7340,724278,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7341,724279,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7342,724283,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7343,724288,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7344,724290,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0
7345,724291,5.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0
7346,724292,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7347,724293,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7348,724295,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0
7349,724297,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7350,724301,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7352,724305,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7353,724307,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7354,724308,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7355,724309,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7356,724310,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7358,724314,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7359,724315,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7360,724316,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0
7361,724317,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7362,724318,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7363,724320,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7364,724321,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7365,724322,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0
7366,724323,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0
7367,724325,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7368,724326,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7369,724327,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7370,724328,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7371,724329,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7372,724330,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7373,724332,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7374,724333,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7375,724337,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7376,724338,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7377,724339,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7378,724340,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0
7379,724341,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7380,724342,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7381,724343,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0
7382,724344,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,5.0,5.0
7383,724345,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7384,724346,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0
7385,724347,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7386,724348,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7387,724351,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7388,724353,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7389,724354,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7390,724355,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7391,724356,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7392,724357,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7393,724358,7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0
7394,724359,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7395,724360,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7396,724361,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7397,724363,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7398,724365,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7399,724366,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7400,724373,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0
7401,724374,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7402,724382,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7403,724383,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7404,724384,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7405,724385,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7406,724386,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0
7407,724387,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7408,724388,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7409,724389,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0
7410,724390,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7411,724391,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7412,724392,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7413,724393,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0
7414,724394,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7415,724395,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7416,724396,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7417,724397,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7418,724398,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7419,724400,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7420,724401,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7421,724403,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7422,724404,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0
7423,724405,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7424,724406,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7425,724407,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7426,724409,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7427,724410,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
7428,724411,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
7429,724413,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7430,724415,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7431,724416,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0
7432,724424,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0
7433,724425,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0
7435,729012,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7436,730006,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7437,730007,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7438,730008,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7439,730011,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
7440,730013,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0
7441,730023,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7442,730024,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7443,730032,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7444,730035,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7445,730037,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7446,730038,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0
7447,730043,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7448,730044,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7449,730045,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
7450,730047,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7451,730052,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
7452,730053,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0
7453,730057,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7454,730058,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7455,730059,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7456,730060,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7457,730061,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7458,730062,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0
7459,730063,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7460,730064,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7461,730065,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7462,730066,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7463,730067,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7464,730068,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7465,730069,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7466,730070,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7467,730071,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7468,730072,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7469,730073,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7470,730075,6.0,6.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0
7471,730940,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0
7472,730941,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7475,734010,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7476,734011,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7477,734012,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7478,734013,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
7479,734022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0
7480,734024,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0
7481,734027,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7482,734028,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0
7483,734046,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0
7484,734047,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7485,734048,7.0,7.0,7.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0
7486,734049,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7487,734052,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7488,734054,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7489,734055,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7490,734056,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7491,734057,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
